TAXON_ID,ORDER1,FAMILY,SCI_NAME,PRIMARY_COM_NAME,Descriptor_Name,Group_Name,CATEGORY_1_A,CATEGORY_2_A,REFERENCE_A,COMMENT_A,SCORER_ID_A,ESM_edit_A,ebird_102522,CATEGORY_1_B,CATEGORY_2_B,REFERENCE_B,COMMENT_B,SCORER_ID_B,ESM_edit_B,com_name_21,com_name_22,sci_name_21,sci_name_22,CATEGORY_1_C,REFERENCE_C,COMMENT_C,SCORER_ID_C,CATEGORY_1_D,REFERENCE_D,COMMENT_D,SCORER_ID_D,CATEGORY_1_E,REFERENCE_E,COMMENT_E,SCORER_ID_E,ESM_AJS_FINAL_DECISION,DECISION,MULTIPLE_DESCRIPTORS_CHANGES
6345,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Artamus cyanopterus,Dusky Woodswallow,Dusky,Woodswallow,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Artamus cyanopterus,Artamus cyanopterus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6346,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Artamus minor,Little Woodswallow,Little,Woodswallow,Size,NA,NA,NA,jfm92,NA,NA,Size,NA,NA,NA,SAR1126,NA,1,1,Artamus minor,Artamus minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,NA
6347,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Peltops montanus,Mountain Peltops,Mountain,Peltops,Life History,NA,NA,NA,jfm92,NA,NA,Life History,NA,NA,NA,SAR1126,NA,1,1,Peltops montanus,Peltops montanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,NA
6348,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Peltops blainvillii,Lowland Peltops,Lowland,Peltops,Life History,NA,NA,NA,jfm92,NA,NA,Life History,NA,NA,NA,SAR1126,NA,1,1,Peltops blainvillii,Peltops blainvillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,NA
6349,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Cracticus mentalis,Black-backed Butcherbird,Black-backed,Butcherbird,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Cracticus mentalis,Cracticus mentalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6350,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Cracticus torquatus,Gray Butcherbird,Gray,Butcherbird,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,"Female plumage ""variable"" but always contains large gray areas? I could accept Male trait here.",SAR1126,NA,1,1,Cracticus torquatus,Cracticus torquatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6351,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Cracticus argenteus,Silver-backed Butcherbird,Silver-backed,Butcherbird,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Cracticus argenteus,Cracticus argenteus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6352,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Cracticus cassicus,Hooded Butcherbird,Hooded,Butcherbird,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Cracticus cassicus,Cracticus cassicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6353,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Cracticus louisiadensis,Tagula Butcherbird,Tagula,Butcherbird,Geographic Location,NA,NA,NA,TAC0820,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Cracticus louisiadensis,Cracticus louisiadensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6354,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Cracticus nigrogularis,Pied Butcherbird,Pied,Butcherbird,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Cracticus nigrogularis,Cracticus nigrogularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6355,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Cracticus quoyi,Black Butcherbird,Black,Butcherbird,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Cracticus quoyi,Cracticus quoyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6356,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Gymnorhina tibicen,Australian Magpie,Australian,Magpie,Geographic Location,NA,NA,NA,TAC0820,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Gymnorhina tibicen,Gymnorhina tibicen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6357,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Strepera graculina,Pied Currawong,Pied,Currawong,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Strepera graculina,Strepera graculina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6358,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Strepera fuliginosa,Black Currawong,Black,Currawong,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Strepera fuliginosa,Strepera fuliginosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6359,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Strepera versicolor,Gray Currawong,Gray,Currawong,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,Only nominate race and plumbeous race mostly gray. Variable plumage not sex-specific.,SAR1126,NA,1,1,Strepera versicolor,Strepera versicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6360,Passeriformes,Rhagologidae (Mottled Berryhunter),Rhagologus leucostigma,Mottled Berryhunter,Mottled,Berryhunter,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Rhagologus leucostigma,Rhagologus leucostigma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6361,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Lanioturdus torquatus,White-tailed Shrike,White-tailed,Shrike,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Lanioturdus torquatus,Lanioturdus torquatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6362,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira cyanea,Brown-throated Wattle-eye,Brown-throated,Wattle-eye,Female physical trait,NA,NA,NA,jfm92,NA,NA,Female physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira cyanea,Platysteira cyanea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female physical trait,NA
6363,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira albifrons,White-fronted Wattle-eye,White-fronted,Wattle-eye,Female physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,White front may be more extensive in female. Unclear in photos. That is how it looks in the illustration.,SAR1126,NA,1,1,Platysteira albifrons,Platysteira albifrons,Both sexes physical trait,NA,NA,JRA0928,Both sexes physical trait,NA,NA,SND1212,Both sexes physical trait,NA,NA,JH0921,NA,Both sexes physical trait,NA
6364,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira peltata,Black-throated Wattle-eye,Black-throated,Wattle-eye,Female physical trait,NA,NA,NA,jfm92,NA,NA,Female physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira peltata,Platysteira peltata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female physical trait,NA
6365,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira laticincta,Banded Wattle-eye,Banded,Wattle-eye,Male physical trait,NA,NA,NA,jfm92,NA,NA,Male physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira laticincta,Platysteira laticincta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,NA
6366,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira castanea,Chestnut Wattle-eye,Chestnut,Wattle-eye,Female physical trait,NA,NA,NA,jfm92,NA,NA,Female physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira castanea,Platysteira castanea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female physical trait,NA
6367,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira hormophora,West African Wattle-eye,West,African Wattle-eye,Geographic Location,NA,NA,NA,jfm92,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Platysteira hormophora,Platysteira hormophora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6368,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira tonsa,White-spotted Wattle-eye,White-spotted,Wattle-eye,Male physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira tonsa,Platysteira tonsa,Both sexes physical trait,https://ebird.org/species/wsweye1/,"female has white spot above eye, though it is less proounced",JRA0928,Male physical trait,NA,"think ""spotted"" refers to the circle patch on rump, which only males have a white spot",SND1212,Male physical trait,NA,"Unclear where spotting is located, so hard to tell whether sexes differ. I see some white spots on the wings of some males.",JH0921,Both sexes physical trait,Both sexes physical trait,NA
6369,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira blissetti,Red-cheeked Wattle-eye,Red-cheeked,Wattle-eye,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira blissetti,Platysteira blissetti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6370,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira chalybea,Black-necked Wattle-eye,Black-necked,Wattle-eye,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira chalybea,Platysteira chalybea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6371,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira jamesoni,Jameson's Wattle-eye,Jameson's,Wattle-eye,Person,NA,NA,NA,esm10,NA,NA,Person,NA,NA,NA,SAR1126,NA,1,1,Platysteira jamesoni,Platysteira jamesoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,NA
6372,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira concreta,Yellow-bellied Wattle-eye,Yellow-bellied,Wattle-eye,Both sexes physical trait,NA,NA,The subspecies are very variable including males & females within subspecies but a majority of both sexes do have some version of a yellow belly,esm10,NA,NA,Female physical trait,NA,NA,NA,SAR1126,NA,1,1,Platysteira concreta,Platysteira concreta,Female physical trait,NA,Male belly is more orange,GML0512,Female physical trait,NA,NA,SND1212,Both sexes physical trait,NA,Males and females yellow-bellied in at least some populations,JH0921,Both sexes physical trait,Both sexes physical trait,NA
6373,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis margaritae,Boulton's Batis,Boulton's,Batis,Person,NA,NA,NA,esm10,NA,NA,Person,NA,NA,https://en.wikipedia.org/wiki/Margaret%27s_batis,SAR1126,NA,1,1,Batis margaritae,Batis margaritae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,NA
6374,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis mixta,Short-tailed Batis,Short-tailed,Batis,Both sexes physical trait,NA,NA,NA,esm10,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Batis mixta,Batis mixta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6375,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis crypta,Dark Batis,Dark,Batis,Male physical trait,NA,NA,Male is black and white and female is cinnamon colored,esm10,NA,NA,Male physical trait,NA,NA,"Arguably the female is dark, but since she is rusty I view that as colorful rather than dark.",SAR1126,NA,1,1,Batis crypta,Batis crypta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,NA
6376,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis diops,Rwenzori Batis,Rwenzori,Batis,Geographic Location,NA,NA,NA,esm10,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis diops,Batis diops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6377,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis capensis,Cape Batis,Cape,Batis,Geographic Location,NA,NA,NA,esm10,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis capensis,Batis capensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6379,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis molitor,Chinspot Batis,Chinspot,Batis,Female physical trait,NA,NA,NA,esm10,NA,NA,Female physical trait,NA,NA,NA,SAR1126,NA,1,1,Batis molitor,Batis molitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female physical trait,NA
6380,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis soror,Pale Batis,Pale,Batis,Both sexes physical trait,NA,NA,"If 'pale' is in reference to crown and back plumage, but this is unclear",esm10,NA,NA,Both sexes physical trait,NA,NA,Markings in both male and female paler than chinspot batis.,SAR1126,NA,1,1,Batis soror,Batis soror,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6381,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis pririt,Pririt Batis,Pririt,Batis,Behavior,NA,NA,onomatapeic,jfm92,NA,NA,Behavior,NA,NA,"Translated from French: ""The name that Mr. Levaillant imposed on this species, is taken from its cry, pririt"" BotW",SAR1126,NA,1,1,Batis pririt,Batis pririt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Behavior,NA
6382,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis senegalensis,Senegal Batis,Senegal,Batis,Geographic Location,NA,NA,NA,jfm92,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis senegalensis,Batis senegalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6383,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis orientalis,Gray-headed Batis,Gray-headed,Batis,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Batis orientalis,Batis orientalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6384,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis erlangeri,Western Black-headed Batis,Western,Black-headed Batis,Geographic Location,NA,NA,NA,jfm92,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis erlangeri,Batis erlangeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6385,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis minor,Eastern Black-headed Batis,Eastern,Black-headed Batis,Geographic Location,NA,NA,NA,jfm92,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis minor,Batis minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6386,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis perkeo,Pygmy Batis,Pygmy,Batis,Size,NA,NA,NA,jfm92,NA,NA,Size,NA,NA,NA,SAR1126,NA,1,1,Batis perkeo,Batis perkeo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,NA
6387,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis minima,Verreaux's Batis,Verreaux's,Batis,Person,NA,NA,Jules Verreaux,jfm92,NA,NA,Person,NA,NA,NA,SAR1126,NA,1,1,Batis minima,Batis minima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,NA
6388,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis ituriensis,Ituri Batis,Ituri,Batis,Geographic Location,NA,NA,NA,jfm92,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis ituriensis,Batis ituriensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6389,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis poensis,Bioko Batis,Bioko,Batis,Geographic Location,NA,NA,NA,jfm92,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis poensis,Batis poensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6390,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis occulta,West African Batis,West,African Batis,Geographic Location,NA,NA,NA,jfm92,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis occulta,Batis occulta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6391,Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis minulla,Angola Batis,Angola,Batis,Geographic Location,NA,NA,NA,JH0921,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Batis minulla,Batis minulla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6392,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops plumatus,White Helmetshrike,White,Helmetshrike,Both sexes physical trait,NA,NA,NA,JH0921,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Prionops plumatus,Prionops plumatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6393,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops poliolophus,Gray-crested Helmetshrike,Gray-crested,Helmetshrike,Both sexes physical trait,NA,NA,NA,JH0921,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Prionops poliolophus,Prionops poliolophus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6394,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops alberti,Yellow-crested Helmetshrike,Yellow-crested,Helmetshrike,Both sexes physical trait,NA,NA,NA,JH0921,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Prionops alberti,Prionops alberti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6395,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops caniceps,Red-billed Helmetshrike,Red-billed,Helmetshrike,Both sexes physical trait,NA,NA,NA,JH0921,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Prionops caniceps,Prionops caniceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6396,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops rufiventris,Rufous-bellied Helmetshrike,Rufous-bellied,Helmetshrike,Both sexes physical trait,NA,NA,NA,JH0921,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Prionops rufiventris,Prionops rufiventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6397,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops retzii,Retz's Helmetshrike,Retz's,Helmetshrike,Person,NA,NA,Named after Prof. Anders Adolf Retzius,JH0921,NA,NA,Person,NA,NA,NA,SAR1126,NA,1,1,Prionops retzii,Prionops retzii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,NA
6398,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops gabela,Angola Helmetshrike,Angola,Helmetshrike,Geographic Location,NA,NA,NA,JH0921,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Prionops gabela,Prionops gabela,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6399,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Prionops scopifrons,Chestnut-fronted Helmetshrike,Chestnut-fronted,Helmetshrike,Both sexes physical trait,NA,NA,NA,JH0921,NA,NA,Both sexes physical trait,NA,NA,NA,SAR1126,NA,1,1,Prionops scopifrons,Prionops scopifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6400,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Megabyas flammulatus,African Shrike-flycatcher,African,Shrike-flycatcher,Geographic Location,NA,NA,NA,JH0921,NA,NA,Geographic Location,NA,NA,NA,SAR1126,NA,1,1,Megabyas flammulatus,Megabyas flammulatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6401,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Bias musicus,Black-and-white Shrike-flycatcher,Black-and-white,Shrike-flycatcher,Male physical trait,NA,NA,NA,TAC0820,NA,NA,Male physical trait,NA,NA,NA,KFPB0131,NA,1,1,Bias musicus,Bias musicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,NA
6402,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Tephrodornis sylvicola,Malabar Woodshrike,Malabar,Woodshrike,Geographic Location,NA,NA,NA,TAC0820,NA,NA,Geographic Location,NA,NA,NA,KFPB0131,NA,1,1,Tephrodornis sylvicola,Tephrodornis sylvicola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6403,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Tephrodornis virgatus,Large Woodshrike,Large,Woodshrike,Size,NA,NA,NA,TAC0820,NA,NA,Random,NA,NA,NA,KFPB0131,NA,1,1,Tephrodornis virgatus,Tephrodornis virgatus,Size,NA,NA,GML0512,Size,NA,NA,SND1212,Size,NA,NA,JH0921,NA,Size,NA
6404,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Tephrodornis pondicerianus,Common Woodshrike,Common,Woodshrike,General Descriptor,NA,NA,NA,TAC0820,NA,NA,General Descriptor,NA,NA,NA,KFPB0131,NA,1,1,Tephrodornis pondicerianus,Tephrodornis pondicerianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,NA
6405,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Tephrodornis affinis,Sri Lanka Woodshrike,Sri,Lanka Woodshrike,Geographic Location,NA,NA,NA,TAC0820,NA,NA,Geographic Location,NA,NA,NA,KFPB0131,NA,1,1,Tephrodornis affinis,Tephrodornis affinis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,NA
6406,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Hemipus picatus,Bar-winged Flycatcher-shrike,Bar-winged,Flycatcher-shrike,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,KFPB0131,NA,1,1,Hemipus picatus,Hemipus picatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6407,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Hemipus hirundinaceus,Black-winged Flycatcher-shrike,Black-winged,Flycatcher-shrike,Male physical trait,NA,NA,Female wings dark sooty brown but not black,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,KFPB0131,NA,1,1,Hemipus hirundinaceus,Hemipus hirundinaceus,Both sexes physical trait,NA,NA,GML0512,Male physical trait,NA,NA,SND1212,Male physical trait,NA,NA,JH0921,Male physical trait,Male physical trait,NA
6408,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Philentoma pyrhoptera,Rufous-winged Philentoma,Rufous-winged,Philentoma,Both sexes physical trait,NA,NA,NA,TAC0820,NA,NA,Both sexes physical trait,NA,NA,NA,KFPB0131,NA,1,1,Philentoma pyrhoptera,Philentoma pyrhoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
6409,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Philentoma velata,Maroon-breasted Philentoma,Maroon-breasted,Philentoma,Male physical trait,NA,NA,females lack chest patch althoght this isnt mention in description,TAC0820,NA,NA,Male physical trait,NA,NA,NA,KFPB0131,NA,1,1,Philentoma velata,Philentoma velata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,NA
6410,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Newtonia archboldi,Archbold's Newtonia,Archbold's,Newtonia,Person,NA,NA,Richard Archbold,TAC0820,NA,NA,Person,NA,NA,NA,KFPB0131,NA,1,1,Newtonia archboldi,Newtonia archboldi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,NA
6411,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Newtonia brunneicauda,Common Newtonia,Common,Newtonia,General Descriptor,NA,NA,NA,jfm92,NA,NA,General Descriptor,NA,NA,NA,KFPB0131,NA,1,1,Newtonia brunneicauda,Newtonia brunneicauda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,NA
6412,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",Newtonia amphichroa,Dark Newtonia,Dark,Newtonia,Both sexes physical trait,NA,NA,NA,jfm92,NA,NA,Both sexes physical trait,NA,NA,NA,KFPB0131,NA,1,1,Newtonia amphichroa,Newtonia amphichroa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,NA
