"ORDER","FAMILY","SCI_NAME","PRIMARY_COM_NAME","Descriptor_Name","Group_Name","CATEGORY_1_A","CATEGORY_2_A","REFERENCE_A","COMMENT_A","CATEGORY_1_B","CATEGORY_2_B","REFERENCE_B","COMMENT_B","CATEGORY_1_C","REFERENCE_C","COMMENT_C","CATEGORY_1_D","REFERENCE_D","COMMENT_D","CATEGORY_1_E","REFERENCE_E","COMMENT_E","ESM_AJS_FINAL_DECISION","COMMENT_FINAL_DECISION","DECISION_FINAL","GENERAL_CAT"
"Passeriformes","Sturnidae (Starlings)","Acridotheres burmannicus","Burmese Myna","Burmese","Myna","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Acridotheres leucocephalus","Vinous-breasted Myna","Vinous-breasted","Myna","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Acridotheres melanopterus","Black-winged Myna","Black-winged","Myna","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Acridotheres fuscus","Jungle Myna","Jungle","Myna","Life History",NA,NA,NA,"Life History",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Natural History","natural history"
"Passeriformes","Sturnidae (Starlings)","Acridotheres javanicus","Javan Myna","Javan","Myna","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Acridotheres cinereus","Pale-bellied Myna","Pale-bellied","Myna","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Acridotheres albocinctus","Collared Myna","Collared","Myna","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Acridotheres grandis","Great Myna","Great","Myna","Size",NA,NA,NA,"Size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Size","physical trait"
"Passeriformes","Sturnidae (Starlings)","Acridotheres cristatellus","Crested Myna","Crested","Myna","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Hartlaubius auratus","Madagascar Starling","Madagascar","Starling","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Cinnyricinclus leucogaster","Violet-backed Starling","Violet-backed","Starling","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,"Dramatically dichromatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Onychognathus tenuirostris","Slender-billed Starling","Slender-billed","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Onychognathus nabouroup","Pale-winged Starling","Pale-winged","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Onychognathus neumanni","Neumann's Starling","Neumann's","Starling","Person",NA,NA,"Oskar Rudolph Neumann, ornithologist","Person",NA,NA,"Oscar Rudolph Neumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Onychognathus morio","Red-winged Starling","Red-winged","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Onychognathus fulgidus","Chestnut-winged Starling","Chestnut-winged","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Onychognathus walleri","Waller's Starling","Waller's","Starling","Person",NA,NA,"Gerald Waller, naturalist","Person",NA,NA,"Gerald Waller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Onychognathus tristramii","Tristram's Starling","Tristram's","Starling","Person",NA,NA,"Henry Baker Tristram, naturalist","Person",NA,NA,"Henry Baker Tristram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Onychognathus albirostris","White-billed Starling","White-billed","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Onychognathus salvadorii","Bristle-crowned Starling","Bristle-crowned","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Onychognathus blythii","Somali Starling","Somali","Starling","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Onychognathus frater","Socotra Starling","Socotra","Starling","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Saroglossa spilopterus","Spot-winged Starling","Spot-winged","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Neocichla gutturalis","Babbling Starling","Babbling","Starling","Behavior",NA,NA,"named for call, reminiscent of babbler","Behavior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","natural history"
"Passeriformes","Sturnidae (Starlings)","Grafisia torquata","White-collared Starling","White-collared","Starling","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Speculipastor bicolor","Magpie Starling","Magpie","Starling","Male physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,"Miscellaneous",NA,NA,"Both sexes physical trait",NA,NA,"Both sexes physical trait",NA,NA,"Both sexes physical trait",NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Pholia sharpii","Sharpe's Starling","Sharpe's","Starling","Person",NA,NA,"Richard Bowdler Sharpe, ornithologist","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Poeoptera femoralis","Abbott's Starling","Abbott's","Starling","Person",NA,NA,"William Louis Abbott, naturalist and physician","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Poeoptera lugubris","Narrow-tailed Starling","Narrow-tailed","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Poeoptera stuhlmanni","Stuhlmann's Starling","Stuhlmann's","Starling","Person",NA,NA,"Franz Ludwig Stuhlmann, naturalist","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Poeoptera kenricki","Kenrick's Starling","Kenrick's","Starling","Person",NA,NA,"R.W.E. Kenrick, collector","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Notopholia corusca","Black-bellied Starling","Black-bellied","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Hylopsar purpureiceps","Purple-headed Starling","Purple-headed","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Hylopsar cupreocauda","Copper-tailed Starling","Copper-tailed","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis hildebrandti","Hildebrandt's Starling","Hildebrandt's","Starling","Person",NA,NA,"Johann Maria Hildebrandt, explorer and zoologist","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis shelleyi","Shelley's Starling","Shelley's","Starling","Person",NA,NA,"George Ernest Shelley, ornithologist","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis australis","Burchell's Starling","Burchell's","Starling","Person",NA,NA,"William Burchell, explorer","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis purpuroptera","Rüppell's Starling","Rüppell's","Starling","Person",NA,NA,"Wilhelm Ruppell, explorer","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis caudatus","Long-tailed Glossy Starling","Long-tailed","Glossy Starling","Both sexes physical trait","Both sexes physical trait",NA,NA,"Both sexes physical trait","Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis mevesii","Meves's Starling","Meves's","Starling","Person",NA,NA,"Friedrich Wilhelm Meves","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis unicolor","Ashy Starling","Ashy","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis splendidus","Splendid Starling","Splendid","Starling","General Descriptor",NA,NA,NA,"General Descriptor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miscellaneous","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis ornatus","Principe Starling","Principe","Starling","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis regius","Golden-breasted Starling","Golden-breasted","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis superbus","Superb Starling","Superb","Starling","General Descriptor",NA,NA,NA,"General Descriptor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miscellaneous","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis pulcher","Chestnut-bellied Starling","Chestnut-bellied","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis bicolor","African Pied Starling","African","Pied Starling","Geographic Location","Both sexes physical trait",NA,NA,"Geographic Location","Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis albicapillus","White-crowned Starling","White-crowned","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis fischeri","Fischer's Starling","Fischer's","Starling","Person",NA,NA,"Gustav Adolf Fischer, explorer","Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis chloropterus","Lesser Blue-eared Starling","Lesser","Blue-eared Starling","Size","Both sexes physical trait",NA,NA,"Size","Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Size","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis acuticaudus","Sharp-tailed Starling","Sharp-tailed","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis chalybaeus","Greater Blue-eared Starling","Greater","Blue-eared Starling","Size","Both sexes physical trait",NA,NA,"Both sexes physical trait",NA,NA,NA,"Size",NA,NA,"Both sexes physical trait",NA,"*2 category species! Also size","Size",NA,NA,"Size",NA,"Size","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis iris","Emerald Starling","Emerald","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis purpureus","Purple Starling","Purple","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis nitens","Cape Starling","Cape","Starling","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,"Cape of Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Sturnidae (Starlings)","Lamprotornis chalcurus","Bronze-tailed Starling","Bronze-tailed","Starling","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Melanotis caerulescens","Blue Mockingbird","Blue","Mockingbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,"female slightly duller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Melanotis hypoleucus","Blue-and-white Mockingbird","Blue-and-white","Mockingbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Melanoptila glabrirostris","Black Catbird","Black","Catbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Dumetella carolinensis","Gray Catbird","Gray","Catbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Allenia fusca","Scaly-breasted Thrasher","Scaly-breasted","Thrasher","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Margarops fuscatus","Pearly-eyed Thrasher","Pearly-eyed","Thrasher","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Cinclocerthia ruficauda","Brown Trembler","Brown","Trembler","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Cinclocerthia gutturalis","Gray Trembler","Gray","Trembler","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Toxostoma curvirostre","Curve-billed Thrasher","Curve-billed","Thrasher","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Toxostoma ocellatum","Ocellated Thrasher","Ocellated","Thrasher","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Toxostoma rufum","Brown Thrasher","Brown","Thrasher","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Mimidae (Mockingbirds and Thrashers)","Toxostoma longirostre","Long-billed Thrasher","Long-billed","Thrasher","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
