TAXON_ID,ORDER1,FAMILY,SCI_NAME,PRIMARY_COM_NAME,DECISION
7106,Passeriformes,Alaudidae (Larks),Calandrella acutirostris,Hume's Lark,Person
7107,Passeriformes,Alaudidae (Larks),Melanocorypha bimaculata,Bimaculated Lark,Both sexes physical trait
7108,Passeriformes,Alaudidae (Larks),Melanocorypha calandra,Calandra Lark,Local language
7109,Passeriformes,Alaudidae (Larks),Melanocorypha maxima,Tibetan Lark,Geographic Location
7110,Passeriformes,Alaudidae (Larks),Melanocorypha yeltoniensis,Black Lark,Male physical trait
7111,Passeriformes,Alaudidae (Larks),Melanocorypha mongolica,Mongolian Lark,Geographic Location
7112,Passeriformes,Alaudidae (Larks),Chersophilus duponti,Dupont's Lark,Person
7113,Passeriformes,Alaudidae (Larks),Eremalauda dunni,Dunn's Lark,Person
7114,Passeriformes,Alaudidae (Larks),Eremalauda eremodites,Arabian Lark,Geographic Location
7115,Passeriformes,Alaudidae (Larks),Alaudala somalica,Somali Short-toed Lark,Geographic Location
7116,Passeriformes,Alaudidae (Larks),Alaudala cheleensis,Asian Short-toed Lark,Geographic Location
7117,Passeriformes,Alaudidae (Larks),Alaudala rufescens,Mediterranean Short-toed Lark,Geographic Location
7118,Passeriformes,Alaudidae (Larks),Alaudala heinei,Turkestan Short-toed Lark,Geographic Location
7119,Passeriformes,Alaudidae (Larks),Alaudala raytal,Sand Lark,Natural History
7120,Passeriformes,Alaudidae (Larks),Lullula arborea,Wood Lark,Natural History
7121,Passeriformes,Alaudidae (Larks),Spizocorys starki,Stark's Lark,Person
7122,Passeriformes,Alaudidae (Larks),Spizocorys sclateri,Sclater's Lark,Person
7123,Passeriformes,Alaudidae (Larks),Spizocorys fremantlii,Short-tailed Lark,Both sexes physical trait
7124,Passeriformes,Alaudidae (Larks),Spizocorys conirostris,Pink-billed Lark,Both sexes physical trait
7125,Passeriformes,Alaudidae (Larks),Spizocorys fringillaris,Botha's Lark,Person
7126,Passeriformes,Alaudidae (Larks),Spizocorys obbiensis,Obbia Lark,Geographic Location
7127,Passeriformes,Alaudidae (Larks),Spizocorys personata,Masked Lark,Both sexes physical trait
7128,Passeriformes,Alaudidae (Larks),Alauda leucoptera,White-winged Lark,Both sexes physical trait
7129,Passeriformes,Alaudidae (Larks),Alauda arvensis,Eurasian Skylark,Geographic Location
7130,Passeriformes,Alaudidae (Larks),Alauda gulgula,Oriental Skylark,Geographic Location
7131,Passeriformes,Alaudidae (Larks),Alauda razae,Razo Skylark,Geographic Location
7132,Passeriformes,Alaudidae (Larks),Galerida modesta,Sun Lark,Miscellaneous
7133,Passeriformes,Alaudidae (Larks),Galerida magnirostris,Large-billed Lark,Both sexes physical trait
7134,Passeriformes,Alaudidae (Larks),Galerida theklae,Thekla's Lark,Person
7135,Passeriformes,Alaudidae (Larks),Galerida cristata,Crested Lark,Both sexes physical trait
7137,Passeriformes,Alaudidae (Larks),Galerida malabarica,Malabar Lark,Geographic Location
7138,Passeriformes,Alaudidae (Larks),Galerida deva,Tawny Lark,Both sexes physical trait
7139,Passeriformes,Panuridae (Bearded Reedling),Panurus biarmicus,Bearded Reedling,Male physical trait
7140,Passeriformes,Nicatoridae (Nicators),Nicator chloris,Western Nicator,Geographic Location
7141,Passeriformes,Nicatoridae (Nicators),Nicator gularis,Eastern Nicator,Geographic Location
7142,Passeriformes,Nicatoridae (Nicators),Nicator vireo,Yellow-throated Nicator,Both sexes physical trait
7143,Passeriformes,Macrosphenidae (African Warblers),Sylvietta virens,Green Crombec,Both sexes physical trait
7144,Passeriformes,Macrosphenidae (African Warblers),Sylvietta denti,Lemon-bellied Crombec,Both sexes physical trait
7145,Passeriformes,Macrosphenidae (African Warblers),Sylvietta leucophrys,White-browed Crombec,Both sexes physical trait
7146,Passeriformes,Macrosphenidae (African Warblers),Sylvietta brachyura,Northern Crombec,Geographic Location
7147,Passeriformes,Macrosphenidae (African Warblers),Sylvietta philippae,Short-billed Crombec,Both sexes physical trait
7148,Passeriformes,Macrosphenidae (African Warblers),Sylvietta ruficapilla,Red-capped Crombec,Both sexes physical trait
7149,Passeriformes,Macrosphenidae (African Warblers),Sylvietta whytii,Red-faced Crombec,Both sexes physical trait
7150,Passeriformes,Macrosphenidae (African Warblers),Sylvietta isabellina,Somali Crombec,Geographic Location
7151,Passeriformes,Macrosphenidae (African Warblers),Sylvietta rufescens,Cape Crombec,Geographic Location
7152,Passeriformes,Macrosphenidae (African Warblers),Achaetops pycnopygius,Rockrunner,Behavior
7153,Passeriformes,Macrosphenidae (African Warblers),Melocichla mentalis,Moustached Grass-Warbler,Both sexes physical trait
7154,Passeriformes,Macrosphenidae (African Warblers),Sphenoeacus afer,Cape Grassbird,Geographic Location
7155,Passeriformes,Macrosphenidae (African Warblers),Cryptillas victorini,Victorin's Warbler,Person
7156,Passeriformes,Macrosphenidae (African Warblers),Macrosphenus kempi,Kemp's Longbill,Person
7157,Passeriformes,Macrosphenidae (African Warblers),Macrosphenus flavicans,Yellow Longbill,Both sexes physical trait
7158,Passeriformes,Macrosphenidae (African Warblers),Macrosphenus concolor,Gray Longbill,Both sexes physical trait
7159,Passeriformes,Macrosphenidae (African Warblers),Macrosphenus pulitzeri,Pulitzer's Longbill,Person
7160,Passeriformes,Macrosphenidae (African Warblers),Macrosphenus kretschmeri,Kretschmer's Longbill,Person
7161,Passeriformes,Macrosphenidae (African Warblers),Graueria vittata,Grauer's Warbler,Person
7162,Passeriformes,Macrosphenidae (African Warblers),Hylia prasina,Green Hylia,Both sexes physical trait
7163,Passeriformes,Macrosphenidae (African Warblers),Pholidornis rushiae,Tit-hylia,Both sexes physical trait
7164,Passeriformes,Cisticolidae (Cisticolas and Allies),Neomixis tenella,Common Jery,Miscellaneous
7165,Passeriformes,Cisticolidae (Cisticolas and Allies),Neomixis viridis,Green Jery,Both sexes physical trait
7166,Passeriformes,Cisticolidae (Cisticolas and Allies),Neomixis striatigula,Stripe-throated Jery,Both sexes physical trait
7167,Passeriformes,Cisticolidae (Cisticolas and Allies),Micromacronus leytensis,Leyte Plumed-Warbler,Geographic Location
7168,Passeriformes,Cisticolidae (Cisticolas and Allies),Micromacronus sordidus,Mindanao Plumed-Warbler,Geographic Location
7169,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela salvadorii,Salvadori's Eremomela,Person
7170,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela flavicrissalis,Yellow-vented Eremomela,Both sexes physical trait
7171,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela icteropygialis,Yellow-bellied Eremomela,Both sexes physical trait
7172,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela pusilla,Senegal Eremomela,Geographic Location
7173,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela canescens,Green-backed Eremomela,Both sexes physical trait
7174,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela scotops,Greencap Eremomela,Both sexes physical trait
7175,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela gregalis,Yellow-rumped Eremomela,Both sexes physical trait
7176,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela badiceps,Rufous-crowned Eremomela,Both sexes physical trait
7177,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela turneri,Turner's Eremomela,Person
7178,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela atricollis,Black-necked Eremomela,Both sexes physical trait
7179,Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela usticollis,Burnt-neck Eremomela,Both sexes physical trait
7180,Passeriformes,Cisticolidae (Cisticolas and Allies),Drymocichla incana,Red-winged Gray Warbler,Both sexes physical trait
7181,Passeriformes,Cisticolidae (Cisticolas and Allies),Schistolais leontica,Sierra Leone Prinia,Geographic Location
7182,Passeriformes,Cisticolidae (Cisticolas and Allies),Schistolais leucopogon,White-chinned Prinia,Both sexes physical trait
7183,Passeriformes,Cisticolidae (Cisticolas and Allies),Oreophilais robertsi,Roberts's Warbler,Person
7184,Passeriformes,Cisticolidae (Cisticolas and Allies),Phragmacia substriata,Namaqua Warbler,Geographic Location
7185,Passeriformes,Cisticolidae (Cisticolas and Allies),Urolais epichlorus,Green Longtail,Both sexes physical trait
7186,Passeriformes,Cisticolidae (Cisticolas and Allies),Oreolais pulcher,Black-collared Apalis,Both sexes physical trait
7187,Passeriformes,Cisticolidae (Cisticolas and Allies),Oreolais ruwenzorii,Rwenzori Apalis,Geographic Location
7188,Passeriformes,Cisticolidae (Cisticolas and Allies),Artisornis metopias,African Tailorbird,Geographic Location
7189,Passeriformes,Cisticolidae (Cisticolas and Allies),Artisornis moreaui,Long-billed Tailorbird,Both sexes physical trait
7190,Passeriformes,Cisticolidae (Cisticolas and Allies),Poliolais lopezi,White-tailed Warbler,Both sexes physical trait
7191,Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes undosus,Miombo Wren-Warbler,Natural History
7192,Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes stierlingi,Stierling's Wren-Warbler,Person
7193,Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes simplex,Gray Wren-Warbler,Both sexes physical trait
7194,Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes fasciolatus,Barred Wren-Warbler,Both sexes physical trait
7195,Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera brachyura,Green-backed Camaroptera,Both sexes physical trait
7196,Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera harterti,Hartert's Camaroptera,Person
7197,Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera superciliaris,Yellow-browed Camaroptera,Both sexes physical trait
7198,Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera chloronota,Olive-green Camaroptera,Both sexes physical trait
7199,Passeriformes,Cisticolidae (Cisticolas and Allies),Spiloptila clamans,Cricket Longtail,Behavior
7200,Passeriformes,Cisticolidae (Cisticolas and Allies),Phyllolais pulchella,Buff-bellied Warbler,Both sexes physical trait
7201,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis thoracica,Bar-throated Apalis,Both sexes physical trait
7202,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis fuscigularis,Taita Apalis,Geographic Location
7203,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis flavigularis,Yellow-throated Apalis,Both sexes physical trait
7204,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis lynesi,Namuli Apalis,Geographic Location
7205,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis nigriceps,Black-capped Apalis,Male physical trait
7206,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis jacksoni,Black-throated Apalis,Male physical trait
7207,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis chariessa,White-winged Apalis,Both sexes physical trait
7208,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis binotata,Masked Apalis,Both sexes physical trait
7209,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis personata,Black-faced Apalis,Both sexes physical trait
7210,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis flavida,Yellow-breasted Apalis,Both sexes physical trait
7211,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis ruddi,Rudd's Apalis,Person
7212,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis sharpii,Sharpe's Apalis,Person
7213,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis rufogularis,Buff-throated Apalis,Female physical trait
7214,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis argentea,Kungwe Apalis,Geographic Location
7215,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis bamendae,Bamenda Apalis,Geographic Location
7216,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis goslingi,Gosling's Apalis,Person
7217,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis kaboboensis,Kabobo Apalis,Geographic Location
7218,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis porphyrolaema,Chestnut-throated Apalis,Both sexes physical trait
7219,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis chapini,Chapin's Apalis,Person
7220,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis melanocephala,Black-headed Apalis,Male physical trait
7221,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis chirindensis,Chirinda Apalis,Geographic Location
7222,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis cinerea,Gray Apalis,Both sexes physical trait
7223,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis alticola,Brown-headed Apalis,Both sexes physical trait
7224,Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis karamojae,Karamoja Apalis,Geographic Location
7225,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus sutorius,Common Tailorbird,Miscellaneous
7226,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus frontalis,Rufous-fronted Tailorbird,Both sexes physical trait
7227,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus atrogularis,Dark-necked Tailorbird,Male physical trait
7228,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus chaktomuk,Cambodian Tailorbird,Geographic Location
7229,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus ruficeps,Ashy Tailorbird,Both sexes physical trait
7230,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus sepium,Olive-backed Tailorbird,Both sexes physical trait
7231,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus sericeus,Rufous-tailed Tailorbird,Both sexes physical trait
7232,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus castaneiceps,Visayan Tailorbird,Geographic Location
7233,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus derbianus,Gray-backed Tailorbird,Both sexes physical trait
7234,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus chloronotus,Green-backed Tailorbird,Both sexes physical trait
7235,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus samarensis,Yellow-breasted Tailorbird,Both sexes physical trait
7236,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus nigriceps,White-browed Tailorbird,Both sexes physical trait
7237,Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus cinereiceps,White-eared Tailorbird,Both sexes physical trait
7238,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia crinigera,Himalayan Prinia,Geographic Location
7239,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia striata,Striped Prinia,Both sexes physical trait
7240,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia cooki,Burmese Prinia,Geographic Location
7241,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia rocki,Annam Prinia,Geographic Location
7242,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia polychroa,Brown Prinia,Both sexes physical trait
7243,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia atrogularis,Black-throated Prinia,Both sexes physical trait
7244,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia superciliaris,Hill Prinia,Natural History
7245,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia cinereocapilla,Gray-crowned Prinia,Both sexes physical trait
7246,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia buchanani,Rufous-fronted Prinia,Both sexes physical trait
7247,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia rufescens,Rufescent Prinia,Both sexes physical trait
7248,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia hodgsonii,Gray-breasted Prinia,Both sexes physical trait
7249,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia familiaris,Bar-winged Prinia,Both sexes physical trait
7250,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia gracilis,Graceful Prinia,Miscellaneous
7251,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia lepida,Delicate Prinia,Miscellaneous
7252,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia sylvatica,Jungle Prinia,Natural History
7253,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia flaviventris,Yellow-bellied Prinia,Both sexes physical trait
7254,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia socialis,Ashy Prinia,Both sexes physical trait
7255,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia subflava,Tawny-flanked Prinia,Both sexes physical trait
7256,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia inornata,Plain Prinia,Both sexes physical trait
7257,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia somalica,Pale Prinia,Both sexes physical trait
7258,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia fluviatilis,River Prinia,Natural History
7259,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia flavicans,Black-chested Prinia,Both sexes physical trait
7260,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia maculosa,Karoo Prinia,Geographic Location
7261,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia hypoxantha,Drakensberg Prinia,Geographic Location
7262,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia molleri,Sao Tome Prinia,Geographic Location
7263,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia bairdii,Banded Prinia,Both sexes physical trait
7264,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia erythroptera,Red-winged Prinia,Both sexes physical trait
7265,Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia rufifrons,Red-fronted Prinia,Both sexes physical trait
7266,Passeriformes,Cisticolidae (Cisticolas and Allies),Euryptila subcinnamomea,Kopje Warbler,Natural History
7267,Passeriformes,Cisticolidae (Cisticolas and Allies),Scepomycter winifredae,Mrs. Moreau's Warbler,Person
7268,Passeriformes,Cisticolidae (Cisticolas and Allies),Incana incana,Socotra Warbler,Geographic Location
