ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,CATEGORY_1_A,CATEGORY_2_A,REFERENCE_A,COMMENT_A,CATEGORY_1_B,CATEGORY_2_B,REFERENCE_B,COMMENT_B,CATEGORY_1_C,REFERENCE_C,COMMENT_C,CATEGORY_1_D,REFERENCE_D,COMMENT_D,CATEGORY_1_E,REFERENCE_E,COMMENT_E,ESM_AJS_FINAL_DECISION,DECISION_FINAL,GENERAL_CAT
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus robustus,Cape Parrot,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus gulielmi,Red-fronted Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus meyeri,Meyer's Parrot,Person,NA,NA,Dr Bernhard Meyer,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus rueppellii,R�ppell's Parrot,Person,NA,NA,Wilhelm Peter Eduard Simon R�ppell,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus cryptoxanthus,Brown-headed Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus crassus,Niam-Niam Parrot,Geographic Location,NA,NA,NA,Geographic Location,NA,https://en.wikipedia.org/wiki/Zande_people,"This is a pejorative term/slur for the Zande/Azande ethnic group of humans that live in the same area as the range of this parrot. According to Wikipedia, old maps used to label this area of central Africa with this term, so I'm going to go with... Geographical... hands down worst bird name so far.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus rufiventris,Red-bellied Parrot,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus senegalus,Senegal Parrot,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Psittaciformes,Psittacidae (New World and African Parrots),Poicephalus flavifrons,Yellow-fronted Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit batavicus,Lilac-tailed Parrotlet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit huetii,Scarlet-shouldered Parrotlet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit costaricensis,Red-fronted Parrotlet,Both sexes physical trait,NA,NA,Female has much less red but still present,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit dilectissimus,Blue-fronted Parrotlet,Both sexes physical trait,NA,NA,Female has much less blue but still present,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit purpuratus,Sapphire-rumped Parrotlet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit melanonotus,Brown-backed Parrotlet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit surdus,Golden-tailed Parrotlet,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,"While the female has a slight yellowish tinge to its green tail, it is not nearly ""golden.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Touit stictopterus,Spot-winged Parrotlet,Both sexes physical trait,NA,NA,"Totally different looking in Male and Female, but both have wings that look spotted",Male physical trait,NA,NA,"While the female has dark areas on its coverts, it lacks the dramatic white spots that the male has here, so I don't think the female can be said to be ""spot-winged""",Male physical trait,BOTW,NA,Both sexes physical trait,https://ebird.org/species/spwpar2,"both sexes have spots on wings, though different colors: ""male has dark wings with pale spots, and female has green wings with dark spots""",Male physical trait,NA,NA,Both sexes physical trait,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Psilopsiagon aymara,Gray-hooded Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,Hood slightly darker in male but sexes appear hooded.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Psilopsiagon aurifrons,Mountain Parakeet,Life History,NA,NA,NA,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Psittaciformes,Psittacidae (New World and African Parrots),Bolborhynchus lineola,Barred Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Bolborhynchus ferrugineifrons,Rufous-fronted Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,"It appears that both sexes barely have a tinge of red feathers above their beaks (front). This should be called the rufous-lored parakeet, if anyone is taking suggestions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Bolborhynchus orbygnesius,Andean Parakeet,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Psittaciformes,Psittacidae (New World and African Parrots),Nannopsittaca panychlora,Tepui Parrotlet,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Psittaciformes,Psittacidae (New World and African Parrots),Nannopsittaca dachilleae,Amazonian Parrotlet,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Psittaciformes,Psittacidae (New World and African Parrots),Myiopsitta monachus,Monk Parakeet,Both sexes physical trait,NA,NA,"cowl-like gray face and chest, reminiscent of religious attire",Both sexes physical trait,NA,NA,"""Monk"" simply refers to ""hooded"" and gray plumage.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris sanctithomae,Tui Parakeet,Time limit,NA,NA,Couldn't find anything... maybe someone thought it was actually from NZ or was reminesent of an actual Tui?,Time limit,NA,NA,"I give up. I've searched English and Spanish sources and come up dry. Based on how it sounds, I'd GUESS that ""Tui"" is an indigenous name for a bird or a region, BUT I have no evidence. I have not found any locality this species lives in called Tui, nor a people called Tui, nor any source that ""Tui"" is an indigenous word for a bird (outside of New Zealand). The call does not sound like ""Tui."" Incidentally, the Latin name is a geographic misnomer...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris tirica,Plain Parakeet,Both sexes physical trait,NA,NA,NA,General Descriptor,NA,NA,Unadorned plumage.,Both sexes physical trait,BOTW,NA,Both sexes physical trait,NA,"both sexes are same, mostly solid green color",Both sexes physical trait,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris versicolurus,White-winged Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris chiriri,Yellow-chevroned Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris pyrrhoptera,Gray-cheeked Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris jugularis,Orange-chinned Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris cyanoptera,Cobalt-winged Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Brotogeris chrysoptera,Golden-winged Parakeet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionopsitta pileata,Pileated Parrot,Male physical trait,NA,NA,only male is pileated (capped),Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Triclaria malachitacea,Blue-bellied Parrot,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Hapalopsittaca amazonina,Rusty-faced Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Hapalopsittaca fuertesi,Indigo-winged Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Hapalopsittaca pyrrhops,Red-faced Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Hapalopsittaca melanotis,Black-winged Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pyrilia haematotis,Brown-hooded Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pyrilia pulchra,Rose-faced Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pyrilia pyrilia,Saffron-headed Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pyrilia barrabandi,Orange-cheeked Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pyrilia caica,Caica Parrot,Local language,NA,NA,Carib/Guianan name Caica for a parakeet,Local language,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Local language,human
Psittaciformes,Psittacidae (New World and African Parrots),Pyrilia aurantiocephala,Bald Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pyrilia vulturina,Vulturine Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionus fuscus,Dusky Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionus sordidus,Red-billed Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionus maximiliani,Scaly-headed Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionus tumultuosus,Speckle-faced Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionus menstruus,Blue-headed Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionus senilis,White-crowned Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Pionus chalcopterus,Bronze-winged Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Graydidascalus brachyurus,Short-tailed Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Alipiopsitta xanthops,Yellow-faced Parrot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,"It appears that both male and female mature birds have yellow faces, but BotW states ""More information needed on age- and sex-related plumage differences.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Forpus modestus,Dusky-billed Parrotlet,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Psittaciformes,Psittacidae (New World and African Parrots),Forpus cyanopygius,Mexican Parrotlet,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
